PDF,PACIFIC DAIRIES LIMITED|Food & Beverage & Tobacco
PEA,PACIFIC ENERGY LIMITED|Utilities
PFM,PACIFIC MINING LIMITED|Real Estate
PSQ,PACIFIC SMILES GROUP LIMITED|Health Care Equipment & Services
PNW,PACIFIC STAR NETWORK LIMITED|Media
PMY,PACIFICO MINERALS LIMITED|Materials
PGH,PACT GROUP HOLDINGS LTD|Materials
PDN,PALADIN ENERGY LTD|Energy
PZC,PAN ASIA CORPORATION LIMITED|Energy
PPP,PAN PACIFIC PETROLEUM NL|Energy
PCL,PANCONTINENTAL OIL & GAS NL|Energy
PSY,PANORAMA SYNERGY LTD|Software & Services
PAN,PANORAMIC RESOURCES LIMITED|Materials
PGI,PANTERRA GOLD LIMITED|Materials
PNR,PANTORO LIMITED|Materials
PXU,PAPERLINX SPS TRUST|Not Applic
PPY,PAPYRUS AUSTRALIA LIMITED|Materials
PAR,PARADIGM BIOPHARMACEUTICALS LIMITED..|Pharmaceuticals & Biotechnology & Life Sciences
PGC,PARAGON CARE LIMITED|Health Care Equipment & Services
PNL,PARINGA RESOURCES LIMITED|Energy
PWN,PARKWAY MINERALS NL|Materials
PAB,PATRYS LIMITED|Pharmaceuticals & Biotechnology & Life Sciences
PEK,PEAK RESOURCES LIMITED|Materials
PKO,PEAKO LIMITED|Energy
PEX,PEEL MINING LIMITED|Materials
PPC,PEET LIMITED|Real Estate
PUN,PEGASUS METALS LIMITED|Materials
PEL,PELICAN RESOURCES LIMITED|Materials
PEN,PENINSULA ENERGY LIMITED|Energy
PSM,PENINSULA MINES LIMITED|Energy
PTL,PENTAL LIMITED|Household & Personal Products
PNN,PEPINNINI MINERALS LIMITED|Materials
PEP,PEPPER GROUP LIMITED|Diversified Financials
PIL,PEPPERMINT INNOVATION LIMITED|Software & Services
PIC,PERPETUAL EQUITY INVESTMENT COMPANY LIMITED|Not Applic
PPT,PERPETUAL LIMITED|Diversified Financials
PEC,PERPETUAL RESOURCES LIMITED|Energy
PRU,PERSEUS MINING LIMITED|Materials
PTR,PETRATHERM LTD|Utilities
PRL,PETREL ENERGY LIMITED|Energy
PSA,PETSEC ENERGY LIMITED|Energy
PNO,PHARMANET GROUP LIMITED|Pharmaceuticals & Biotechnology & Life Sciences
PAA,PHARMAUST LIMITED|Pharmaceuticals & Biotechnology & Life Sciences
PXS,PHARMAXIS LTD|Pharmaceuticals & Biotechnology & Life Sciences
PHI,PHILEO AUSTRALIA LIMITED|Real Estate
PHK,PHOSLOCK WATER SOLUTIONS LIMITED|Commercial & Professional Services
POH,PHOSPHAGENICS LIMITED|Pharmaceuticals & Biotechnology & Life Sciences
PYC,PHYLOGICA LIMITED|Pharmaceuticals & Biotechnology & Life Sciences
PLS,PILBARA MINERALS LIMITED|Materials
PGY,PILOT ENERGY LIMITED|Energy
PNI,PINNACLE INVESTMENT MANAGEMENT GROUP LIMITED|Diversified Financials
PNC,PIONEER CREDIT LIMITED|Diversified Financials
PIO,PIONEER RESOURCES LIMITED|Materials
PEG,PIXIE GROUP LIMITED|Consumer Services
PGS,PLANET GAS LIMITED|Energy
PGM,PLATINA RESOURCES LIMITED|Materials
PAI,PLATINUM ASIA INVESTMENTS LIMITED|Not Applic
PTM,PLATINUM ASSET MANAGEMENT LIMITED|Diversified Financials
PMC,PLATINUM CAPITAL LIMITED|Diversified Financials
PL8,PLATO INCOME MAXIMISER LIMITED.|Class Pend
PKA,PLUKKA LIMITED|Diversified Financials
PLH,PLYMOUTH MINERALS LIMITED|Materials
PAF,PM CAPITAL ASIAN OPPORTUNITIES FUND LIMITED|Not Applic
PGF,PM CAPITAL GLOBAL OPPORTUNITIES FUND LIMITED|Not Applic
PMP,PMP LIMITED|Commercial & Professional Services
PNX,PNX METALS LIMITED|Materials
PVE,PO VALLEY ENERGY LIMITED|Energy
3DP,POINTERRA LIMITED|Software & Services
PNV,POLYNOVO LIMITED|Pharmaceuticals & Biotechnology & Life Sciences
POS,POSEIDON NICKEL LIMITED|Materials
PVL,POWERHOUSE VENTURES LIMITED|Commercial & Professional Services
POZ,POZ MINERALS LIMITED|Materials
PPK,PPK GROUP LIMITED|Capital Goods
PPS,PRAEMIUM LIMITED|Software & Services
PDZ,PRAIRIE MINING LIMITED|Materials
PBT,PRANA BIOTECHNOLOGY LIMITED|Pharmaceuticals & Biotechnology & Life Sciences
PDI,PREDICTIVE DISCOVERY LIMITED|Materials
PMV,PREMIER INVESTMENTS LIMITED|Retailing
PEZ,PREMIERE EASTERN ENERGY LIMITED|Energy
PTX,PRESCIENT THERAPEUTICS LIMITED|Pharmaceuticals & Biotechnology & Life Sciences
PRR,PRIMA BIOMED LTD|Pharmaceuticals & Biotechnology & Life Sciences
PGO,PRIMARY GOLD LIMITED|Materials
PRY,PRIMARY HEALTH CARE LIMITED|Health Care Equipment & Services
POP,PRIMARY OPINION LIMITED|Software & Services
PFG,PRIME FINANCIAL GROUP LIMITED|Diversified Financials
PRT,PRIME MEDIA GROUP LIMITED|Media
PME,PRO MEDICUS LIMITED|Health Care Equipment & Services
PPG,PRO-PAC PACKAGING LIMITED|Materials
PBP,PROBIOTEC LIMITED|Pharmaceuticals & Biotechnology & Life Sciences
PRG,PROGRAMMED MAINTENANCE SERVICES LIMITED|Commercial & Professional Services
POB,PROGRESS 2010-1 TRUST|Not Applic
PCH,PROPERTY CONNECT HOLDINGS LIMITED|Software & Services
PLG,PROPERTYLINK GROUP|Real Estate
PRO,PROPHECY INTERNATIONAL HOLDINGS LIMITED|Software & Services
PSC,PROSPECT RESOURCES LIMITED|Materials
PSP,PROSPERITY RESOURCES LIMITED|Materials
POW,PROTEAN ENERGY LIMITED|Capital Goods
PIQ,PROTEOMICS INTERNATIONAL LABORATORIES LTD|Pharmaceuticals & Biotechnology & Life Sciences
PON,PROVINCE OF ONTARIO|Not Applic
PSZ,PS&C LIMITED|Commercial & Professional Services
PSI,PSC INSURANCE GROUP LIMITED|Insurance
PVA,PSIVIDA CORP.|Pharmaceuticals & Biotechnology & Life Sciences
PTB,PTB GROUP LIMITED|Capital Goods
PHA,PUBLIC HOLDINGS (AUSTRALIA) LIMITED|Diversified Financials
PHG,PULSE HEALTH LIMITED|Health Care Equipment & Services
PUB,PUMA MASTERFUND P-16|Not Applic
PUG,PUMA MASTERFUND S-8|Not Applic
PUJ,PUMA SERIES 2013-1|Not Applic
PUK,PUMA SERIES 2014-1|Not Applic
PUO,PUMA SERIES 2014-2|Not Applic
PUQ,PUMA SERIES 2014-4P|Not Applic
PUU,PUMA SERIES 2015-1|Not Applic
PUV,PUMA SERIES 2015-3|Not Applic
PVD,PURA VIDA ENERGY NL|Energy
PPL,PUREPROFILE LTD|Software & Services
PPH,PUSHPAY HOLDINGS LIMITED|Software & Services
PWH,PWR HOLDINGS LIMITED|Automobiles & Components
QTG,Q TECHNOLOGY GROUP LIMITED|Technology Hardware & Equipment
QAN,QANTAS AIRWAYS LIMITED|Transportation
QIP,QANTM INTELLECTUAL PROPERTY LIMITED|Commercial & Professional Services
QBE,QBE INSURANCE GROUP LIMITED|Insurance
QMS,QMS MEDIA LIMITED|Media
QRX,QRXPHARMA LTD|Pharmaceuticals & Biotechnology & Life Sciences
QFY,QUANTIFY TECHNOLOGY HOLDINGS LIMITED|Energy
QTM,QUANTUM ENERGY LIMITED.|Consumer Durables & Apparel
QUR,QUANTUM RESOURCES LIMITED|Materials
QUB,QUBE HOLDINGS LIMITED|Transportation
QBC,QUEBEC|Not Applic
QBL,QUEENSLAND BAUXITE LIMITED|Materials
QMN,QUEENSLAND MINING CORPORATION LIMITED|Materials
XQL,QUEENSLAND TREASURY CORPORATION|Not Applic
QST,QUEST INVESTMENTS LIMITED|Diversified Financials
QNL,QUEST MINERALS LIMITED|Materials
QUE,QUESTE COMMUNICATIONS LIMITED|Telecommunication Services
QSS,QUESTUS LIMITED|Diversified Financials
QHL,QUICKSTEP HOLDINGS LIMITED|Capital Goods
QIN,QUINTIS LTD|Materials
QVE,QV EQUITIES LIMITED|Not Applic
R3D,R3D GLOBAL LIMITED|Capital Goods
RAC,RACE ONCOLOGY LTD|Pharmaceuticals & Biotechnology & Life Sciences
RAF,RAFFLES CAPITAL LIMITED|Diversified Financials
RMR,RAM RESOURCES LIMITED|Materials
RMS,RAMELIUS RESOURCES LIMITED|Materials
RMM,RAMS MORTGAGE SECURITIES TRUST SERIES 2006-1|Not Applic
RMB,RAMS MORTGAGE SECURITIES TRUST SERIES 2007-1HE|Not Applic
RMH,RAMS MORTGAGE SECURITIES TRUST SERIES 2007-2H|Not Applic
RHC,RAMSAY HEALTH CARE LIMITED|Health Care Equipment & Services
RND,RAND MINING LIMITED|Materials
RAN,RANGE INTERNATIONAL LIMITED|Materials
RRS,RANGE RESOURCES LIMITED|Energy
RPG,RAPTIS GROUP LIMITED|Real Estate
RPL,RAPTOR RESOURCES LIMITED|Class Pend
RAW,RAWSON OIL AND GAS LTD|Energy
RBR,RBR GROUP LIMITED|Materials
RCG,RCG CORPORATION LIMITED|Retailing
RCR,RCR TOMLINSON LIMITED|Capital Goods
REA,REA GROUP LTD|Media
RLE,REAL ENERGY CORPORATION LIMITED|Energy
REV,REAL ESTATE INVESTAR GROUP LIMITED|Software & Services
RRP,REALM RESOURCES LIMITED|Materials
RCE,RECCE LIMITED|Pharmaceuticals & Biotechnology & Life Sciences
RKN,RECKON LIMITED|Software & Services
RFT,RECTIFIER TECHNOLOGIES LTD|Capital Goods
RED,RED 5 LIMITED|Materials
RMP,RED EMPEROR RESOURCES NL|Energy
RHI,RED HILL IRON LIMITED|Materials
RDM,RED METAL LIMITED|Materials
RMX,RED MOUNTAIN MINING LIMITED|Materials
RVR,RED RIVER RESOURCES LIMITED|Materials
ROG,RED SKY ENERGY LIMITED.|Energy
RCP,REDBANK COPPER LIMITED|Materials
RBL,REDBUBBLE LIMITED|Software & Services
RDF,REDFLEX HOLDINGS LIMITED|Technology Hardware & Equipment
RFX,REDFLOW LIMITED|Capital Goods
RDH,REDHILL EDUCATION LIMITED|Consumer Services
RDS,REDSTONE RESOURCES LIMITED|Materials
REH,REECE LIMITED|Capital Goods
RLC,REEDY LAGOON CORPORATION LIMITED|Materials
RCT,REEF CASINO TRUST|Consumer Services
RFN,REFFIND LIMITED|Software & Services
RGP,REFRESH GROUP LIMITED|Food & Beverage & Tobacco
RGS,REGENEUS LTD|Pharmaceuticals & Biotechnology & Life Sciences
REX,REGIONAL EXPRESS HOLDINGS LIMITED|Transportation
REG,REGIS HEALTHCARE LIMITED|Health Care Equipment & Services
RRL,REGIS RESOURCES LIMITED|Materials
RWC,RELIANCE WORLDWIDE CORPORATION LIMITED|Capital Goods
RNU,RENASCOR RESOURCES LIMITED|Energy
RNT,RENT.COM.AU LIMITED|Software & Services
RNE,RENU ENERGY LIMITED|Utilities
RHS,REPRODUCTIVE HEALTH SCIENCE LIMITED|Pharmaceuticals & Biotechnology & Life Sciences
RAP,RESAPP HEALTH LIMITED|Health Care Equipment & Services
RMD,RESMED INC|Health Care Equipment & Services
RSG,RESOLUTE MINING LIMITED|Materials
RHT,RESONANCE HEALTH LIMITED|Health Care Equipment & Services
RBX,RESOURCE BASE LIMITED|Materials
RDG,RESOURCE DEVELOPMENT GROUP LIMITED|Materials
RES,RESOURCE GENERATION LIMITED|Energy
RMI,RESOURCE MINING CORPORATION LIMITED|Materials
REZ,RESOURCES & ENERGY GROUP LIMITED|Materials
RSH,RESPIRI LIMITED|Health Care Equipment & Services
RFG,RETAIL FOOD GROUP LIMITED|Consumer Services
CO LIMITED,RETECH TECHNOLOGY.|RTE
INC,REVA MEDICAL|RVA
REF,REVERSE CORP LIMITED|Telecommunication Services
RWD,REWARD MINERALS LTD|Materials
RXH,REWARDLE HOLDINGS LIMITED|Software & Services
RXM,REX MINERALS LIMITED|Materials
REY,REY RESOURCES LIMITED|Energy
RNO,RHINOMED LIMITED|Pharmaceuticals & Biotechnology & Life Sciences
RHP,RHIPE LIMITED|Software & Services
RIC,RIDLEY CORPORATION LIMITED|Food & Beverage & Tobacco
RIE,RIEDEL RESOURCES LIMITED|Materials
RVY,RIFT VALLEY RESOURCES LIMITED.|Materials
RIM,RIMFIRE PACIFIC MINING NL|Materials
RIO,RIO TINTO LIMITED|Materials
RNL,RISION LIMITED|Software & Services
RIR,RIVA RESOURCES LIMITED|Materials
RMT,RMA ENERGY LIMITED|Materials
RMG,RMG LIMITED|Materials
RNI,RNI NL.|Materials
RNY,RNY PROPERTY TRUST|Real Estate
RBO,ROBO 3D LIMITED|Capital Goods
RGI,ROTO-GRO INTERNATIONAL LIMITED|Capital Goods
RXL,ROX RESOURCES LIMITED|Materials
RWH,ROYAL WOLF HOLDINGS LIMITED|Commercial & Professional Services
RCO,ROYALCO RESOURCES LIMITED|Materials
RUL,RPMGLOBAL HOLDINGS LIMITED|Software & Services
RTG,RTG MINING INC.|Materials
RUB,RUBICOR GROUP LIMITED|Commercial & Professional Services
RFL,RUBIK FINANCIAL LIMITED|Software & Services
RTR,RUMBLE RESOURCES LIMITED|Materials
RFF,RURAL FUNDS GROUP|Real Estate
RHL,RURALCO HOLDINGS LIMITED|Retailing
RXP,RXP SERVICES LIMITED|Software & Services
RYD,RYDER CAPITAL LIMITED|Not Applic
S2R,S2 RESOURCES LTD|Materials
SBR,SABRE RESOURCES LIMITED|Materials
SGC,SACGASCO LIMITED|Energy
SRH,SAFEROADS HOLDINGS LIMITED|Capital Goods
SAN,SAGALIO ENERGY LIMITED|Materials
SLM,SALMAT LIMITED|Commercial & Professional Services
SO4,SALT LAKE POTASH LIMITED|Materials
SSN,SAMSON OIL & GAS LIMITED|Energy
SFR,SANDFIRE RESOURCES NL|Materials
SNC,SANDON CAPITAL INVESTMENTS LIMITED|Not Applic
SMI,SANTANA MINERALS LIMITED|Materials
STO,SANTOS LIMITED|Energy
SAR,SARACEN MINERAL HOLDINGS LIMITED|Materials
SND,SAUNDERS INTERNATIONAL LIMITED|Capital Goods
SYA,SAYONA MINING LIMITED|Materials
SCG,SCENTRE GROUP|Real Estate
SCW,SCENTRE GROUP TRUST 1|Real Estate
SCA,SCENTRE GROUP TRUST 1 AND SCENTRE GROUP TRUST 2|Not Applic
SFC,SCHAFFER CORPORATION LIMITED|Automobiles & Components
SDV,SCIDEV LTD|Materials
SIE,SCIGEN LIMITED|Pharmaceuticals & Biotechnology & Life Sciences
SCO,SCOTTISH PACIFIC GROUP LIMITED|Diversified Financials
SCT,SCOUT SECURITY LIMITED|Class Pend
SDI,SDI LIMITED|Health Care Equipment & Services
SFG,SEAFARMS GROUP LIMITED|Food & Beverage & Tobacco
SLK,SEALINK TRAVEL GROUP LIMITED|Consumer Services
SP1,SEARCH PARTY GROUP LTD|Software & Services
SES,SECOS GROUP LTD|Materials
S2G,SECURE2GO GROUP LIMITED|Class Pend
SAC,SECURITISED AUSTRALIAN MORTGAGE TRUST 2011-1|Not Applic
SEK,SEEK LIMITED|Commercial & Professional Services
SEG,SEGUE RESOURCES LIMITED|Materials
SHV,SELECT HARVESTS LIMITED|Food & Beverage & Tobacco
SEN,SENETAS CORPORATION LIMITED|Technology Hardware & Equipment
SXY,SENEX ENERGY LIMITED|Energy
SE1,SENSERA LIMITED|Semiconductors & Semiconductor Equipment
SEQ,SEQUOIA FINANCIAL GROUP LTD|Diversified Financials
HTV,SERIES 2007-1 HARVEY TRUST|Not Applic
REQ,SERIES 2007-2 REDS TRUST|Not Applic
WSC,SERIES 2009-1 WST TRUST|Not Applic
REK,SERIES 2010-1 REDS TRUST|Not Applic
RDA,SERIES 2010-2 REDS TRUST|Not Applic
WSH,SERIES 2011-1 WST TRUST|Not Applic
WSJ,SERIES 2011-2 WST TRUST|Not Applic
WSN,SERIES 2011-3 WST TRUST|Not Applic
WSO,SERIES 2012-1 WST TRUST|Not Applic
RFB,SERIES 2012-1E REDS TRUST|Not Applic
HTB,SERIES 2013-1 HARVEY TRUST|Not Applic
WSQ,SERIES 2013-1 WST TRUST|Not Applic
WSD,SERIES 2013-2 WST TRUST|Not Applic
WSZ,SERIES 2014-1 WST TRUST|Not Applic
WEK,SERIES 2014-2 WST TRUST|Not Applic
WEJ,SERIES 2015-1 WST TRUST|Not Applic
SRV,SERVCORP LIMITED|Real Estate
SSM,SERVICE STREAM LIMITED|Capital Goods
SVT,SERVTECH GLOBAL HOLDINGS LTD|Software & Services
SVW,SEVEN GROUP HOLDINGS LIMITED|Capital Goods
SWM,SEVEN WEST MEDIA LIMITED|Media
SWL,SEYMOUR WHYTE LIMITED|Capital Goods
SGF,SG FLEET GROUP LIMITED|Commercial & Professional Services
SRO,SHAREROOT LTD|Software & Services
SM8,SHARK MITIGATION SYSTEMS LIMITED|Technology Hardware & Equipment
SSG,SHAVER SHOP GROUP LIMITED|Retailing
SRR,SHAW RIVER MANGANESE LIMITED|Materials
SFX,SHEFFIELD RESOURCES LIMITED|Materials
SHU,SHENHUA INTERNATIONAL LIMITED|Consumer Durables & Apparel
SHJ,SHINE CORPORATE LTD|Consumer Services
SCP,SHOPPING CENTRES AUSTRALASIA PROPERTY GROUP|Real Estate
SHH,SHREE MINERALS LIMITED|Materials
SHM,SHRIRO HOLDINGS LIMITED|Consumer Durables & Apparel
SBU,SIBURAN RESOURCES LIMITED|Materials
SSL,SIETEL LIMITED|Real Estate
SIP,SIGMA PHARMACEUTICALS LIMITED|Health Care Equipment & Services
SIH,SIHAYO GOLD LIMITED|Materials
SLX,SILEX SYSTEMS LIMITED|Semiconductors & Semiconductor Equipment
SIV,SILVER CHEF LIMITED|Capital Goods
SCI,SILVER CITY MINERALS LIMITED|Materials
SVH,SILVER HERITAGE GROUP LIMITED|Consumer Services
SLR,SILVER LAKE RESOURCES LIMITED|Materials
SVL,SILVER MINES LIMITED|Materials
SVA,SIMAVITA LIMITED|Health Care Equipment & Services
SIO,SIMONDS GROUP LIMITED|Consumer Durables & Apparel
SGM,SIMS METAL MANAGEMENT LIMITED|Materials
SEH,SINO GAS & ENERGY HOLDINGS LIMITED|Energy
SNV,SINOVUS MINING LIMITED|Materials
SRI,SIPA RESOURCES LIMITED|Materials
SRX,SIRTEX MEDICAL LIMITED|Pharmaceuticals & Biotechnology & Life Sciences
SIT,SITE GROUP INTERNATIONAL LIMITED|Consumer Services
SAM,SIV ASSET MANAGEMENT LIMITED|Diversified Financials
SKN,SKIN ELEMENTS LIMITED|Household & Personal Products
SAS,SKY AND SPACE GLOBAL LTD|Telecommunication Services
SKT,SKY NETWORK TELEVISION LIMITED.|Media
SKC,SKYCITY ENTERTAINMENT GROUP LIMITED|Consumer Services
SKB,SKYDIVE THE BEACH GROUP LIMITED|Consumer Services
SKF,SKYFII LTD|Software & Services
SKP,SKYLAND PETROLEUM GROUP LIMITED|Energy
SGH,SLATER & GORDON LIMITED|Consumer Services
SAB,SMART ABS SERIES 2014-2E TRUST|Not Applic
SSE,SMART ABS SERIES 2014-4 TRUST|Not Applic
SMT,SMART ABS SERIES 2015-2 TRUST|Not Applic
SXB,SMART ABS SERIES 2015-4E TRUST|Not Applic
SS6,SMART ABS SERIES 2016-1 TRUST|Not Applic
SAZ,SMART ABS SERIES 2016-3 TRUST|Not Applic
SPZ,SMART PARKING LIMITED|Technology Hardware & Equipment
SIQ,SMARTGROUP CORPORATION LTD|Commercial & Professional Services
SMP,SMARTPAY HOLDINGS LIMITED|Telecommunication Services
SMA,SMARTTRANS HOLDINGS LTD|Software & Services
SOP,SML CORPORATION LIMITED|Materials
SMX,SMS MANAGEMENT & TECHNOLOGY LIMITED.|Software & Services
SOM,SOMNOMED LIMITED|Health Care Equipment & Services
SHL,SONIC HEALTHCARE LIMITED|Health Care Equipment & Services
SMG,SOON MINING LIMITED|Materials
SAY,SOUTH AMERICAN IRON & STEEL CORPORATION LIMITED|Materials
SXI,SOUTH EAST ASIA RESOURCES LIMITED|Materials
SPB,SOUTH PACIFIC RESOURCES LIMITED|Energy
S32,SOUTH32 LIMITED|Materials
SXE,SOUTHERN CROSS ELECTRICAL ENGINEERING LTD|Capital Goods
SXX,SOUTHERN CROSS EXPLORATION N.L.|Materials
SXL,SOUTHERN CROSS MEDIA GROUP LIMITED|Media
SAU,SOUTHERN GOLD LIMITED|Materials
SUH,SOUTHERN HEMISPHERE MINING LIMITED|Materials
SVM,SOVEREIGN METALS LIMITED|Materials
SKI,SPARK INFRASTRUCTURE GROUP|Utilities
SPK,SPARK NEW ZEALAND LIMITED|Telecommunication Services
STW,SPDR S&P/ASX 200 FUND|Not Applic
SLF,SPDR S&P/ASX 200 LISTED PROPERTY FUND|Not Applic
SFY,SPDR S&P/ASX 50 FUND|Not Applic
SFH,SPECIALTY FASHION GROUP LIMITED|Retailing
SPX,SPECTRUM RARE EARTHS LIMITED|Materials
SDA,SPEEDCAST INTERNATIONAL LIMITED|Telecommunication Services
SRS,SPICERS LIMITED|Capital Goods
ST1,SPIRIT TELECOM LIMITED|Telecommunication Services
SPI,SPITFIRE MATERIALS LTD|Materials
SFI,SPOOKFISH LIMITED|Software & Services
SHO,SPORTSHERO LIMITED|Software & Services
SPO,SPOTLESS GROUP HOLDINGS LIMITED|Commercial & Professional Services
SFL,SPRING FG LIMITED|Diversified Financials
SIX,SPRINTEX LIMITED|Automobiles & Components
SRG,SRG LIMITED.|Capital Goods
SBM,ST BARBARA LIMITED|Materials
SGQ,ST GEORGE MINING LIMITED|Materials
SMR,STANMORE COAL LIMITED|Energy
STL,STARGROUP LIMITED|Technology Hardware & Equipment
SPL,STARPHARMA HOLDINGS LIMITED|Pharmaceuticals & Biotechnology & Life Sciences
SVY,STAVELY MINERALS LIMITED|Materials
SDF,STEADFAST GROUP LIMITED|Insurance
SST,STEAMSHIPS TRADING COMPANY LIMITED|Capital Goods
SRZ,STELLAR RESOURCES LIMITED|Materials
SCU,STEMCELL UNITED LIMITED|Pharmaceuticals & Biotechnology & Life Sciences
SBI,STERLING PLANTATIONS LIMITED|Food & Beverage & Tobacco
SGP,STOCKLAND|Real Estate
SKS,STOKES LIMITED|Capital Goods
SHK,STONE RESOURCES AUSTRALIA LIMITED|Materials
SWJ,STONEWALL RESOURCES LIMITED|Materials
SRY,STORY-I LIMITED|Retailing
STA,STRANDLINE RESOURCES LIMITED|Materials
SXA,STRATA-X ENERGY LIMITED|Energy
SOR,STRATEGIC ELEMENTS LIMITED|Diversified Financials
SER,STRATEGIC ENERGY RESOURCES LIMITED|Materials
SMC,STRATEGIC MINERALS CORPORATION NL|Materials
SGO,STREAM GROUP LIMITED|Software & Services
STX,STRIKE ENERGY LIMITED|Energy
SRK,STRIKE RESOURCES LIMITED|Materials
SMN,STRUCTURAL MONITORING SYSTEMS PLC|Technology Hardware & Equipment
SZG,SUBZERO GROUP LIMITED|Capital Goods
SGU,SUCCESS GLOBAL MEDIA LIMITED|Consumer Services
SUD,SUDA LTD|Pharmaceuticals & Biotechnology & Life Sciences
SDC,SUGAR DRAGON LIMITED|Class Pend
SUM,SUMATRA COPPER & GOLD PLC|Materials
SNZ,SUMMERSET GROUP HOLDINGS LIMITED|Health Care Equipment & Services
SMM,SUMMIT RESOURCES LIMITED|Energy
SUR,SUN RESOURCES NL|Energy
SBB,SUNBRIDGE GROUP LIMITED|Retailing
SUN,SUNCORP GROUP LIMITED|Insurance
SBK,SUNCORP-METWAY LIMITED .|Insurance
SEA,SUNDANCE ENERGY AUSTRALIA LIMITED|Energy
SDL,SUNDANCE RESOURCES LIMITED|Materials
SDG,SUNLAND GROUP LIMITED|Real Estate
SVS,SUNVEST CORPORATION LIMITED|Not Applic
SUL,SUPER RETAIL GROUP LIMITED|Retailing
SPQ,SUPERIOR RESOURCES LIMITED|Materials
SLC,SUPERLOOP LIMITED|Telecommunication Services
SNL,SUPPLY NETWORK LIMITED|Retailing
SRN,SUREFIRE RESOURCES NL|Materials
SRF,SURFSTITCH GROUP LIMITED|Retailing
SWE,SWALA ENERGY LIMITED|Energy
SWK,SWICK MINING SERVICES LTD|Materials
SW1,SWIFT NETWORKS GROUP LIMITED|Technology Hardware & Equipment
SYD,SYDNEY AIRPORT|Transportation
SMD,SYNDICATED METALS LIMITED|Materials
SYS,SYNGAS LIMITED|Energy
SM1,SYNLAIT MILK LIMITED|Food & Beverage & Tobacco
SYT,SYNTONIC LIMITED|Software & Services
SYR,SYRAH RESOURCES LIMITED|Materials
TAH,TABCORP HOLDINGS LIMITED|Consumer Services
TAG,TAG PACIFIC LIMITED|Diversified Financials
TKO,TAKOR GROUP LTD|Class Pend
TKG,TAKORADI LIMITED|Materials
TLG,TALGA RESOURCES LTD|Materials
TLM,TALISMAN MINING LIMITED|Materials
TPD,TALON PETROLEUM LIMITED|Energy
TMK,TAMASKA OIL AND GAS LTD|Energy
TWD,TAMAWOOD LIMITED|Consumer Durables & Apparel
TAM,TANAMI GOLD NL|Materials
TRL,TANGA RESOURCES LIMITED|Materials
TAP,TAP OIL LIMITED|Energy
TEX,TARGET ENERGY LIMITED|Energy
TAR,TARUGA GOLD LIMITED|Materials
TFL,TASFOODS LIMITED|Food & Beverage & Tobacco
TAS,TASMAN RESOURCES LTD|Materials
TMM,TASMANIA MINES LIMITED|Materials
TGR,TASSAL GROUP LIMITED|Food & Beverage & Tobacco
TTS,TATTS GROUP LIMITED|Consumer Services
TAW,TAWANA RESOURCES NL|Materials
TDL,TBG DIAGNOSTICS LIMITED|Pharmaceuticals & Biotechnology & Life Sciences
TMP,TECH MPIRE LIMITED|Media
TCN,TECHNICHE LIMITED.|Diversified Financials
TMT,TECHNOLOGY METALS AUSTRALIA LIMITED|Materials
TNE,TECHNOLOGY ONE LIMITED|Software & Services
TGH,TEGEL GROUP HOLDINGS LIMITED|Food & Beverage & Tobacco
TLS,TELSTRA CORPORATION LIMITED.|Telecommunication Services
TPW,TEMPLE & WEBSTER GROUP LTD|Retailing
TGG,TEMPLETON GLOBAL GROWTH FUND LIMITED|Diversified Financials
TPP,TEMPO AUSTRALIA LTD|Commercial & Professional Services
TEN,TEN NETWORK HOLDINGS LIMITED|Media
TGZ,TERANGA GOLD CORPORATION|Materials
TER,TERRACOM LIMITED|Energy
TMX,TERRAIN MINERALS LIMITED|Materials
TZN,TERRAMIN AUSTRALIA LIMITED.|Materials
TNT,TESSERENT LIMITED|Software & Services
TES,TEST SECURITY|Class Pend
A2M,THE A2 MILK COMPANY LIMITED|Food & Beverage & Tobacco
CGL,THE CITADEL GROUP LIMITED|Software & Services
FOD,THE FOOD REVOLUTION GROUP LIMITED|Food & Beverage & Tobacco
GGL,THE GRUDEN GROUP LTD|Software & Services
THC,THE HYDROPONICS COMPANY LIMITED|Class Pend
PGR,THE PAS GROUP LIMITED|Retailing
TRS,THE REJECT SHOP LIMITED|Retailing
SGR,THE STAR ENTERTAINMENT GROUP LIMITED|Consumer Services
TNK,THINK CHILDCARE LIMITED|Consumer Services
TMZ,THOMSON RESOURCES LIMITED|Materials
THR,THOR MINING PLC|Materials
TGA,THORN GROUP LIMITED|Retailing
TOP,THORNEY OPPORTUNITIES LTD|Not Applic
TEK,THORNEY TECHNOLOGIES LTD|Energy
TPS,THREAT PROTECT AUSTRALIA LIMITED|Energy
THD,THRED LIMITED|Software & Services
THX,THUNDELARRA LIMITED|Materials
TIA,TIAN AN AUSTRALIA LIMITED|Real Estate
TPO,TIAN POH RESOURCES LIMITED|Materials
TB8,TIANMEI BEVERAGE GROUP CORPORATION LIMITED|Food & Beverage & Tobacco
TGS,TIGER RESOURCES LIMITED|Materials
TIG,TIGERS REALM COAL LIMITED|Materials
TKF,TIKFORCE LIMITED|Software & Services
TLT,TILT RENEWABLES LIMITED.|Utilities
TML,TIMAH RESOURCES LIMITED|Utilities
TNY,TINYBEANS GROUP PTY LTD|Software & Services
TSL,TITANIUM SANDS LIMITED|Materials
